time_s,method,torque_nm
4.460000,fourth,1.647681e+01
4.470000,fourth,1.647681e+01
4.480000,fourth,1.647681e+01
4.490000,fourth,1.647681e+01
4.500000,fourth,1.647681e+01
4.510000,fourth,1.647681e+01
4.520000,fourth,1.647681e+01
4.530000,fourth,1.647681e+01
4.540000,fourth,1.647681e+01
4.550000,fourth,1.647681e+01
4.560000,fourth,1.647681e+01
4.570000,fourth,1.647681e+01
4.580000,fourth,1.647681e+01
4.590000,fourth,1.647681e+01
4.600000,fourth,1.647681e+01
4.610000,fourth,1.647681e+01
4.620000,fourth,1.647681e+01
4.630000,fourth,1.647681e+01
4.640000,fourth,1.647681e+01
4.650000,fourth,1.647681e+01
4.660000,fourth,1.647681e+01
4.670000,fourth,1.647681e+01
4.680000,fourth,1.647681e+01
4.690000,fourth,1.647681e+01
4.700000,fourth,1.647681e+01
4.710000,fourth,1.647681e+01
4.720000,fourth,1.647681e+01
4.730000,fourth,1.647681e+01
4.740000,fourth,1.647681e+01
4.750000,fourth,1.647681e+01
4.760000,fourth,1.647681e+01
4.770000,fourth,1.647681e+01
4.780000,fourth,1.647681e+01
4.790000,fourth,1.647681e+01
4.800000,fourth,1.647681e+01
4.810000,fourth,1.647681e+01
4.820000,fourth,1.647681e+01
4.830000,fourth,1.647681e+01
4.840000,fourth,1.647681e+01
4.850000,fourth,1.647681e+01
4.860000,fourth,1.647681e+01
4.870000,fourth,1.647681e+01
4.880000,fourth,1.647681e+01
4.890000,fourth,1.647681e+01
4.900000,fourth,1.647681e+01
4.910000,fourth,1.647681e+01
4.920000,fourth,1.647681e+01
4.930000,fourth,1.647681e+01
4.940000,fourth,1.647681e+01
4.950000,fourth,1.647681e+01
4.960000,fourth,1.647681e+01
4.970000,fourth,1.647681e+01
4.980000,fourth,1.647681e+01
4.990000,fourth,1.647681e+01
5.000000,fourth,1.647681e+01
5.010000,fourth,1.647681e+01
5.020000,fourth,1.647681e+01
5.030000,fourth,1.647681e+01
5.040000,fourth,1.647681e+01
5.050000,fourth,1.647681e+01
5.060000,fourth,1.647681e+01
5.070000,fourth,1.647681e+01
5.080000,fourth,1.647681e+01
5.090000,fourth,1.647681e+01
5.100000,fourth,1.647681e+01
5.110000,fourth,1.647681e+01
5.120000,fourth,1.647681e+01
5.130000,fourth,1.647681e+01
5.140000,fourth,1.647681e+01
5.150000,fourth,1.647681e+01
5.160000,fourth,1.647681e+01
5.170000,fourth,1.647681e+01
5.180000,fourth,1.647681e+01
5.190000,fourth,1.647681e+01
5.200000,fourth,1.647681e+01
5.210000,fourth,1.647681e+01
5.220000,fourth,1.647681e+01
5.230000,fourth,1.647681e+01
5.240000,fourth,1.647681e+01
5.250000,fourth,1.647681e+01
5.260000,fourth,1.647681e+01
5.270000,fourth,1.647681e+01
5.280000,fourth,1.647681e+01
5.290000,fourth,1.647681e+01
5.300000,fourth,1.647681e+01
5.310000,fourth,1.647681e+01
5.320000,fourth,1.647681e+01
5.330000,fourth,1.647681e+01
5.340000,fourth,1.647681e+01
5.350000,fourth,1.647681e+01
5.360000,fourth,1.647681e+01
5.370000,fourth,1.647681e+01
5.380000,fourth,1.647681e+01
5.390000,fourth,1.647681e+01
5.400000,fourth,1.647681e+01
5.410000,fourth,1.647681e+01
5.420000,fourth,1.647681e+01
5.430000,fourth,1.647681e+01
5.440000,fourth,1.647681e+01
5.450000,fourth,1.647681e+01
5.460000,fourth,1.647681e+01
5.470000,fourth,1.647681e+01
5.480000,fourth,1.647681e+01
5.490000,fourth,1.647681e+01
5.500000,fourth,1.647681e+01
5.510000,fourth,1.647681e+01
5.520000,fourth,1.647681e+01
5.530000,fourth,1.647681e+01
5.540000,fourth,1.647681e+01
5.550000,fourth,1.647681e+01
5.560000,fourth,1.647681e+01
5.570000,fourth,1.647681e+01
5.580000,fourth,1.647681e+01
5.590000,fourth,1.647681e+01
5.600000,fourth,1.647681e+01
5.610000,fourth,1.647681e+01
5.620000,fourth,1.647681e+01
5.630000,fourth,1.647681e+01
5.640000,fourth,1.647681e+01
5.650000,fourth,1.647681e+01
5.660000,fourth,1.647681e+01
5.670000,fourth,1.647681e+01
5.680000,fourth,1.647681e+01
5.690000,fourth,1.647681e+01
5.700000,fourth,1.647681e+01
5.710000,fourth,1.647681e+01
5.720000,fourth,1.647681e+01
5.730000,fourth,1.647681e+01
5.740000,fourth,1.647681e+01
5.750000,fourth,1.647681e+01
5.760000,fourth,1.647681e+01
5.770000,fourth,1.647681e+01
5.780000,fourth,1.647681e+01
5.790000,fourth,1.647681e+01
5.800000,fourth,1.647681e+01
5.810000,fourth,1.647681e+01
5.820000,fourth,1.647681e+01
5.830000,fourth,1.647681e+01
5.840000,fourth,1.647681e+01
5.850000,fourth,1.647681e+01
5.860000,fourth,1.647681e+01
5.870000,fourth,1.647681e+01
5.880000,fourth,1.647681e+01
5.890000,fourth,1.647681e+01
5.900000,fourth,1.647681e+01
5.910000,fourth,1.647681e+01
5.920000,fourth,1.647681e+01
5.930000,fourth,1.647681e+01
5.940000,fourth,1.647681e+01
5.950000,fourth,1.647681e+01
5.960000,fourth,1.647681e+01
5.970000,fourth,1.647681e+01
5.980000,fourth,1.647681e+01
5.990000,fourth,1.647681e+01
6.000000,fourth,1.647681e+01
6.010000,fourth,1.647681e+01
6.020000,fourth,1.647681e+01
6.030000,fourth,1.647681e+01
6.040000,fourth,1.647681e+01
6.050000,fourth,1.647681e+01
6.060000,fourth,1.647681e+01
6.070000,fourth,1.647681e+01
6.080000,fourth,1.647681e+01
6.090000,fourth,1.647681e+01
6.100000,fourth,1.647681e+01
6.110000,fourth,1.647681e+01
6.120000,fourth,1.647681e+01
6.130000,fourth,1.647681e+01
6.140000,fourth,1.647681e+01
6.150000,fourth,1.647681e+01
6.160000,fourth,1.647681e+01
6.170000,fourth,1.647681e+01
6.180000,fourth,1.647681e+01
6.190000,fourth,1.647681e+01
6.200000,fourth,1.647681e+01
6.210000,fourth,1.647681e+01
6.220000,fourth,1.647681e+01
6.230000,fourth,1.647681e+01
6.240000,fourth,1.647681e+01
6.250000,fourth,1.647681e+01
6.260000,fourth,1.647681e+01
6.270000,fourth,1.647681e+01
6.280000,fourth,1.647681e+01
6.290000,fourth,1.647681e+01
6.300000,fourth,1.647681e+01
6.310000,fourth,1.647681e+01
6.320000,fourth,1.647681e+01
6.330000,fourth,1.647681e+01
6.340000,fourth,1.647681e+01
6.350000,fourth,1.647681e+01
6.360000,fourth,1.647681e+01
6.370000,fourth,1.647681e+01
6.380000,fourth,1.647681e+01
6.390000,fourth,1.647681e+01
6.400000,fourth,1.647681e+01
6.410000,fourth,1.647681e+01
6.420000,fourth,1.647681e+01
6.430000,fourth,1.647681e+01
6.440000,fourth,1.647681e+01
6.450000,fourth,1.647681e+01
6.460000,fourth,1.647681e+01
6.470000,fourth,1.647681e+01
6.480000,fourth,1.647681e+01
6.490000,fourth,1.647681e+01
6.500000,fourth,1.647681e+01
6.510000,fourth,1.647681e+01
6.520000,fourth,1.647681e+01
6.530000,fourth,1.647681e+01
6.540000,fourth,1.647681e+01
6.550000,fourth,1.647681e+01
6.560000,fourth,1.647681e+01
6.570000,fourth,1.647681e+01
6.580000,fourth,1.647681e+01
6.590000,fourth,1.647681e+01
6.600000,fourth,1.647681e+01
6.610000,fourth,1.647681e+01
6.620000,fourth,1.647681e+01
6.630000,fourth,1.647681e+01
6.640000,fourth,1.647681e+01
6.650000,fourth,1.647681e+01
6.660000,fourth,1.647681e+01
6.670000,fourth,1.647681e+01
6.680000,fourth,1.647681e+01
6.690000,fourth,1.647681e+01
6.700000,fourth,1.647681e+01
6.710000,fourth,1.647681e+01
6.720000,fourth,1.647681e+01
6.730000,fourth,1.647681e+01
6.740000,fourth,1.647681e+01
6.750000,fourth,1.647681e+01
6.760000,fourth,1.647681e+01
6.770000,fourth,1.647681e+01
6.780000,fourth,1.647681e+01
6.790000,fourth,1.647681e+01
6.800000,fourth,1.647681e+01
6.810000,fourth,1.647681e+01
6.820000,fourth,1.647681e+01
6.830000,fourth,1.647681e+01
6.840000,fourth,1.647681e+01
6.850000,fourth,1.647681e+01
6.860000,fourth,1.647681e+01
6.870000,fourth,1.647681e+01
6.880000,fourth,1.647681e+01
6.890000,fourth,1.647681e+01
6.900000,fourth,1.647681e+01
6.910000,fourth,1.647681e+01
6.920000,fourth,1.647681e+01
6.930000,fourth,1.647681e+01
6.940000,fourth,1.647681e+01
6.950000,fourth,1.647681e+01
6.960000,fourth,1.647681e+01
6.970000,fourth,1.647681e+01
6.980000,fourth,1.647681e+01
6.990000,fourth,1.647681e+01
7.000000,fourth,1.647681e+01
7.010000,fourth,1.647681e+01
7.020000,fourth,1.647681e+01
7.030000,fourth,1.647681e+01
7.040000,fourth,1.647681e+01
7.050000,fourth,1.647681e+01
7.060000,fourth,1.647681e+01
7.070000,fourth,1.647681e+01
7.080000,fourth,1.647681e+01
7.090000,fourth,1.647681e+01
7.100000,fourth,1.647681e+01
7.110000,fourth,1.647681e+01
7.120000,fourth,1.647681e+01
7.130000,fourth,1.647681e+01
7.140000,fourth,1.647681e+01
7.150000,fourth,1.647681e+01
7.160000,fourth,1.647681e+01
7.170000,fourth,1.647681e+01
7.180000,fourth,1.647681e+01
7.190000,fourth,1.647681e+01
7.200000,fourth,1.647681e+01
7.210000,fourth,1.647681e+01
7.220000,fourth,1.647681e+01
7.230000,fourth,1.647681e+01
7.240000,fourth,1.647681e+01
7.250000,fourth,1.647681e+01
7.260000,fourth,1.647681e+01
7.270000,fourth,1.647681e+01
7.280000,fourth,1.647681e+01
7.290000,fourth,1.647681e+01
7.300000,fourth,1.647681e+01
7.310000,fourth,1.647681e+01
7.320000,fourth,1.647681e+01
7.330000,fourth,1.647681e+01
7.340000,fourth,1.647681e+01
7.350000,fourth,1.647681e+01
7.360000,fourth,1.647681e+01
7.370000,fourth,1.647681e+01
7.380000,fourth,1.647681e+01
7.390000,fourth,1.647681e+01
7.400000,fourth,1.647681e+01
7.410000,fourth,1.647681e+01
7.420000,fourth,1.647681e+01
7.430000,fourth,1.647681e+01
7.440000,fourth,1.647681e+01
7.450000,fourth,1.647681e+01
7.460000,fourth,1.647681e+01
7.470000,fourth,1.647681e+01
7.480000,fourth,1.647681e+01
7.490000,fourth,1.647681e+01
7.500000,fourth,1.647681e+01
7.510000,fourth,1.647681e+01
7.520000,fourth,1.647681e+01
7.530000,fourth,1.647681e+01
7.540000,fourth,1.647681e+01
7.550000,fourth,1.647681e+01
7.560000,fourth,1.647681e+01
7.570000,fourth,1.647681e+01
7.580000,fourth,1.647681e+01
7.590000,fourth,1.647681e+01
7.600000,fourth,1.647681e+01
7.610000,fourth,1.647681e+01
7.620000,fourth,1.647681e+01
7.630000,fourth,1.647681e+01
7.640000,fourth,1.647681e+01
7.650000,fourth,1.647681e+01
7.660000,fourth,1.647681e+01
7.670000,fourth,1.647681e+01
7.680000,fourth,1.647681e+01
7.690000,fourth,1.647681e+01
7.700000,fourth,1.647681e+01
7.710000,fourth,1.647681e+01
7.720000,fourth,1.647681e+01
7.730000,fourth,1.647681e+01
7.740000,fourth,1.647681e+01
7.750000,fourth,1.647681e+01
7.760000,fourth,1.647681e+01
7.770000,fourth,1.647681e+01
7.780000,fourth,1.647681e+01
7.790000,fourth,1.647681e+01
7.800000,fourth,1.647681e+01
7.810000,fourth,1.647681e+01
7.820000,fourth,1.647681e+01
7.830000,fourth,1.647681e+01
7.840000,fourth,1.647681e+01
7.850000,fourth,1.647681e+01
7.860000,fourth,1.647681e+01
7.870000,fourth,1.647681e+01
7.880000,fourth,1.647681e+01
7.890000,fourth,1.647681e+01
7.900000,fourth,1.647681e+01
7.910000,fourth,1.647681e+01
7.920000,fourth,1.647681e+01
7.930000,fourth,1.647681e+01
7.940000,fourth,1.647681e+01
7.950000,fourth,1.647681e+01
7.960000,fourth,1.647681e+01
7.970000,fourth,1.647681e+01
7.980000,fourth,1.647681e+01
7.990000,fourth,1.647681e+01
8.000000,fourth,1.647681e+01
8.010000,fourth,1.647681e+01
8.020000,fourth,1.647681e+01
8.030000,fourth,1.647681e+01
8.040000,fourth,1.647681e+01
8.050000,fourth,1.647681e+01
8.060000,fourth,1.647681e+01
8.070000,fourth,1.647681e+01
8.080000,fourth,1.647681e+01
8.090000,fourth,1.647681e+01
8.100000,fourth,1.647681e+01
8.110000,fourth,1.647681e+01
8.120000,fourth,1.647681e+01
8.130000,fourth,1.647681e+01
8.140000,fourth,1.647681e+01
8.150000,fourth,1.647681e+01
8.160000,fourth,1.647681e+01
8.170000,fourth,1.647681e+01
8.180000,fourth,1.647681e+01
8.190000,fourth,1.647681e+01
8.200000,fourth,1.647681e+01
8.210000,fourth,1.647681e+01
8.220000,fourth,1.647681e+01
8.230000,fourth,1.647681e+01
8.240000,fourth,1.647681e+01
8.250000,fourth,1.647681e+01
8.260000,fourth,1.647681e+01
8.270000,fourth,1.647681e+01
8.280000,fourth,1.647681e+01
8.290000,fourth,1.647681e+01
8.300000,fourth,1.647681e+01
8.310000,fourth,1.647681e+01
8.320000,fourth,1.647681e+01
8.330000,fourth,1.647681e+01
8.340000,fourth,1.647681e+01
8.350000,fourth,1.647681e+01
8.360000,fourth,1.647681e+01
8.370000,fourth,1.647681e+01
8.380000,fourth,1.647681e+01
8.390000,fourth,1.647681e+01
8.400000,fourth,1.647681e+01
8.410000,fourth,1.647681e+01
8.420000,fourth,1.647681e+01
8.430000,fourth,1.647681e+01
8.440000,fourth,1.647681e+01
8.450000,fourth,1.647681e+01
8.460000,fourth,1.647681e+01
8.470000,fourth,1.647681e+01
8.480000,fourth,1.647681e+01
8.490000,fourth,1.647681e+01
8.500000,fourth,1.647681e+01
8.510000,fourth,1.647681e+01
8.520000,fourth,1.647681e+01
8.530000,fourth,1.647681e+01
8.540000,fourth,1.647681e+01
8.550000,fourth,1.647681e+01
8.560000,fourth,1.647681e+01
8.570000,fourth,1.647681e+01
8.580000,fourth,1.647681e+01
8.590000,fourth,1.647681e+01
8.600000,fourth,1.647681e+01
8.610000,fourth,1.647681e+01
8.620000,fourth,1.647681e+01
8.630000,fourth,1.647681e+01
8.640000,fourth,1.647681e+01
8.650000,fourth,1.647681e+01
8.660000,fourth,1.647681e+01
8.670000,fourth,1.647681e+01
8.680000,fourth,1.647681e+01
8.690000,fourth,1.647681e+01
8.700000,fourth,1.647681e+01
8.710000,fourth,1.647681e+01
8.720000,fourth,1.647681e+01
8.730000,fourth,1.647681e+01
8.740000,fourth,1.647681e+01
8.750000,fourth,1.647681e+01
8.760000,fourth,1.647681e+01
8.770000,fourth,1.647681e+01
8.780000,fourth,1.647681e+01
8.790000,fourth,1.647681e+01
8.800000,fourth,1.647681e+01
8.810000,fourth,1.647681e+01
8.820000,fourth,1.647681e+01
8.830000,fourth,1.647681e+01
8.840000,fourth,1.647681e+01
8.850000,fourth,1.647681e+01
8.860000,fourth,1.647681e+01
8.870000,fourth,1.647681e+01
8.880000,fourth,1.647681e+01
8.890000,fourth,1.647681e+01
8.900000,fourth,1.647681e+01
8.910000,fourth,1.647681e+01
8.920000,fourth,1.647681e+01
8.930000,fourth,1.647681e+01
8.940000,fourth,1.647681e+01
8.950000,fourth,1.647681e+01
8.960000,fourth,1.647681e+01
8.970000,fourth,1.647681e+01
8.980000,fourth,1.647681e+01
8.990000,fourth,1.647681e+01
9.000000,fourth,1.647681e+01
9.010000,fourth,1.647681e+01
9.020000,fourth,1.647681e+01
9.030000,fourth,1.647681e+01
9.040000,fourth,1.647681e+01
9.050000,fourth,1.647681e+01
9.060000,fourth,1.647681e+01
9.070000,fourth,1.647681e+01
9.080000,fourth,1.647681e+01
9.090000,fourth,1.647681e+01
9.100000,fourth,1.647681e+01
9.110000,fourth,1.647681e+01
9.120000,fourth,1.647681e+01
9.130000,fourth,1.647681e+01
9.140000,fourth,1.647681e+01
9.150000,fourth,1.647681e+01
9.160000,fourth,1.647681e+01
9.170000,fourth,1.647681e+01
9.180000,fourth,1.647681e+01
9.190000,fourth,1.647681e+01
9.200000,fourth,1.647681e+01
9.210000,fourth,1.647681e+01
9.220000,fourth,1.647681e+01
9.230000,fourth,1.647681e+01
9.240000,fourth,1.647681e+01
9.250000,fourth,1.647681e+01
9.260000,fourth,1.647681e+01
9.270000,fourth,1.647681e+01
9.280000,fourth,1.647681e+01
9.290000,fourth,1.647681e+01
9.300000,fourth,1.647681e+01
9.310000,fourth,1.647681e+01
9.320000,fourth,1.647681e+01
9.330000,fourth,1.647681e+01
9.340000,fourth,1.647681e+01
9.350000,fourth,1.647681e+01
9.360000,fourth,1.647681e+01
9.370000,fourth,1.647681e+01
9.380000,fourth,1.647681e+01
9.390000,fourth,1.647681e+01
9.400000,fourth,1.647681e+01
9.410000,fourth,1.647681e+01
9.420000,fourth,1.647681e+01
9.430000,fourth,1.647681e+01
9.440000,fourth,1.647681e+01
9.450000,fourth,1.647681e+01
9.460000,fourth,1.647681e+01
9.470000,fourth,1.647681e+01
9.480000,fourth,1.647681e+01
9.490000,fourth,1.647681e+01
9.500000,fourth,1.647681e+01
9.510000,fourth,1.647681e+01
9.520000,fourth,1.647681e+01
9.530000,fourth,1.647681e+01
9.540000,fourth,1.647681e+01
9.550000,fourth,1.647681e+01
9.560000,fourth,1.647681e+01
9.570000,fourth,1.647681e+01
9.580000,fourth,1.647681e+01
9.590000,fourth,1.647681e+01
9.600000,fourth,1.647681e+01
9.610000,fourth,1.647681e+01
9.620000,fourth,1.647681e+01
9.630000,fourth,1.647681e+01
9.640000,fourth,1.647681e+01
9.650000,fourth,1.647681e+01
9.660000,fourth,1.647681e+01
9.670000,fourth,1.647681e+01
9.680000,fourth,1.647681e+01
9.690000,fourth,1.647681e+01
9.700000,fourth,1.647681e+01
9.710000,fourth,1.647681e+01
9.720000,fourth,1.647681e+01
9.730000,fourth,1.647681e+01
9.740000,fourth,1.647681e+01
9.750000,fourth,1.647681e+01
9.760000,fourth,1.647681e+01
9.770000,fourth,1.647681e+01
9.780000,fourth,1.647681e+01
9.790000,fourth,1.647681e+01
9.800000,fourth,1.647681e+01
9.810000,fourth,1.647681e+01
9.820000,fourth,1.647681e+01
9.830000,fourth,1.647681e+01
9.840000,fourth,1.647681e+01
9.850000,fourth,1.647681e+01
9.860000,fourth,1.647681e+01
9.870000,fourth,1.647681e+01
9.880000,fourth,1.647681e+01
9.890000,fourth,1.647681e+01
9.900000,fourth,1.647681e+01
9.910000,fourth,1.647681e+01
9.920000,fourth,1.647681e+01
9.930000,fourth,1.647681e+01
9.940000,fourth,1.647681e+01
9.950000,fourth,1.647681e+01
9.960000,fourth,1.647681e+01
9.970000,fourth,1.647681e+01
9.980000,fourth,1.647681e+01
9.990000,fourth,1.647681e+01
10.000000,fourth,1.647681e+01
10.010000,fourth,1.647681e+01
10.020000,fourth,1.647681e+01
10.030000,fourth,1.647681e+01
10.040000,fourth,1.647681e+01
10.050000,fourth,1.647681e+01
10.060000,fourth,1.647681e+01
10.070000,fourth,1.647681e+01
10.080000,fourth,1.647681e+01
10.090000,fourth,1.647681e+01
10.100000,fourth,1.647681e+01
10.110000,fourth,1.647681e+01
10.120000,fourth,1.647681e+01
10.130000,fourth,1.647681e+01
10.140000,fourth,1.647681e+01
10.150000,fourth,1.647681e+01
10.160000,fourth,1.647681e+01
10.170000,fourth,1.647681e+01
10.180000,fourth,1.647681e+01
10.190000,fourth,1.647681e+01
10.200000,fourth,1.647681e+01
10.210000,fourth,1.647681e+01
10.220000,fourth,1.647681e+01
10.230000,fourth,1.647681e+01
10.240000,fourth,1.647681e+01
10.250000,fourth,1.647681e+01
10.260000,fourth,1.647681e+01
10.270000,fourth,1.647681e+01
10.280000,fourth,1.647681e+01
10.290000,fourth,1.647681e+01
10.300000,fourth,1.647681e+01
10.310000,fourth,1.647681e+01
10.320000,fourth,1.647681e+01
10.330000,fourth,1.647681e+01
10.340000,fourth,1.647681e+01
10.350000,fourth,1.647681e+01
10.360000,fourth,1.647681e+01
10.370000,fourth,1.647681e+01
10.380000,fourth,1.647681e+01
10.390000,fourth,1.647681e+01
10.400000,fourth,1.647681e+01
10.410000,fourth,1.647681e+01
10.420000,fourth,1.647681e+01
10.430000,fourth,1.647681e+01
10.440000,fourth,1.647681e+01
10.450000,fourth,1.647681e+01
10.460000,fourth,1.647681e+01
10.470000,fourth,1.647681e+01
10.480000,fourth,1.647681e+01
10.490000,fourth,1.647681e+01
10.500000,fourth,1.647681e+01
10.510000,fourth,1.647681e+01
10.520000,fourth,1.647681e+01
10.530000,fourth,1.647681e+01
10.540000,fourth,1.647681e+01
10.550000,fourth,1.647681e+01
10.560000,fourth,1.647681e+01
10.570000,fourth,1.647681e+01
10.580000,fourth,1.647681e+01
10.590000,fourth,1.647681e+01
10.600000,fourth,1.647681e+01
10.610000,fourth,1.647681e+01
10.620000,fourth,1.647681e+01
10.630000,fourth,1.647681e+01
10.640000,fourth,1.647681e+01
10.650000,fourth,1.647681e+01
10.660000,fourth,1.647681e+01
10.670000,fourth,1.647681e+01
10.680000,fourth,1.647681e+01
10.690000,fourth,1.647681e+01
10.700000,fourth,1.647681e+01
10.710000,fourth,1.647681e+01
10.720000,fourth,1.647681e+01
10.730000,fourth,1.647681e+01
10.740000,fourth,1.647681e+01
10.750000,fourth,1.647681e+01
10.760000,fourth,1.647681e+01
10.770000,fourth,1.647681e+01
10.780000,fourth,1.647681e+01
10.790000,fourth,1.647681e+01
10.800000,fourth,1.647681e+01
10.810000,fourth,1.647681e+01
10.820000,fourth,1.647681e+01
10.830000,fourth,1.647681e+01
10.840000,fourth,1.647681e+01
10.850000,fourth,1.647681e+01
10.860000,fourth,1.647681e+01
10.870000,fourth,1.647681e+01
10.880000,fourth,1.647681e+01
10.890000,fourth,1.647681e+01
10.900000,fourth,1.647681e+01
10.910000,fourth,1.647681e+01
10.920000,fourth,1.647681e+01
10.930000,fourth,1.647681e+01
10.940000,fourth,1.647681e+01
10.950000,fourth,1.647681e+01
10.960000,fourth,1.647681e+01
10.970000,fourth,1.647681e+01
10.980000,fourth,1.647681e+01
10.990000,fourth,1.647681e+01
11.000000,fourth,1.647681e+01
11.010000,fourth,1.647681e+01
11.020000,fourth,1.647681e+01
11.030000,fourth,1.647681e+01
11.040000,fourth,1.647681e+01
11.050000,fourth,1.647681e+01
11.060000,fourth,1.647681e+01
11.070000,fourth,1.647681e+01
11.080000,fourth,1.647681e+01
11.090000,fourth,1.647681e+01
11.100000,fourth,1.647681e+01
11.110000,fourth,1.647681e+01
11.120000,fourth,1.647681e+01
11.130000,fourth,1.647681e+01
11.140000,fourth,1.647681e+01
11.150000,fourth,1.647681e+01
11.160000,fourth,1.647681e+01
11.170000,fourth,1.647681e+01
11.180000,fourth,1.647681e+01
11.190000,fourth,1.647681e+01
11.200000,fourth,1.647681e+01
11.210000,fourth,1.647681e+01
11.220000,fourth,1.647681e+01
11.230000,fourth,1.647681e+01
11.240000,fourth,1.647681e+01
11.250000,fourth,1.647681e+01
11.260000,fourth,1.647681e+01
11.270000,fourth,1.647681e+01
11.280000,fourth,1.647681e+01
11.290000,fourth,1.647681e+01
11.300000,fourth,1.647681e+01
11.310000,fourth,1.647681e+01
11.320000,fourth,1.647681e+01
11.330000,fourth,1.647681e+01
11.340000,fourth,1.647681e+01
11.350000,fourth,1.647681e+01
11.360000,fourth,1.647681e+01
11.370000,fourth,1.647681e+01
11.380000,fourth,1.647681e+01
11.390000,fourth,1.647681e+01
11.400000,fourth,1.647681e+01
11.410000,fourth,1.647681e+01
11.420000,fourth,1.647681e+01
11.430000,fourth,1.647681e+01
11.440000,fourth,1.647681e+01
11.450000,fourth,1.647681e+01
11.460000,fourth,1.647681e+01
11.470000,fourth,1.647681e+01
11.480000,fourth,1.647681e+01
11.490000,fourth,1.647681e+01
11.500000,fourth,1.647681e+01
11.510000,fourth,1.647681e+01
11.520000,fourth,1.647681e+01
11.530000,fourth,1.647681e+01
11.540000,fourth,1.647681e+01
11.550000,fourth,1.647681e+01
11.560000,fourth,1.647681e+01
11.570000,fourth,1.647681e+01
11.580000,fourth,1.647681e+01
11.590000,fourth,1.647681e+01
11.600000,fourth,1.647681e+01
11.610000,fourth,1.647681e+01
11.620000,fourth,1.647681e+01
11.630000,fourth,1.647681e+01
11.640000,fourth,1.647681e+01
11.650000,fourth,1.647681e+01
11.660000,fourth,1.647681e+01
11.670000,fourth,1.647681e+01
11.680000,fourth,1.647681e+01
11.690000,fourth,1.647681e+01
11.700000,fourth,1.647681e+01
11.710000,fourth,1.647681e+01
11.720000,fourth,1.647681e+01
11.730000,fourth,1.647681e+01
11.740000,fourth,1.647681e+01
11.750000,fourth,1.647595e+01
11.760000,fourth,1.647424e+01
11.770000,fourth,1.647167e+01
11.780000,fourth,1.646825e+01
11.790000,fourth,1.646397e+01
11.800000,fourth,1.645883e+01
11.810000,fourth,1.645284e+01
11.820000,fourth,1.644599e+01
11.830000,fourth,1.643829e+01
11.840000,fourth,1.642973e+01
11.850000,fourth,1.642031e+01
11.860000,fourth,1.641004e+01
11.870000,fourth,1.639892e+01
11.880000,fourth,1.638693e+01
11.890000,fourth,1.637409e+01
11.900000,fourth,1.636040e+01
11.910000,fourth,1.634585e+01
11.920000,fourth,1.633044e+01
11.930000,fourth,1.631418e+01
11.940000,fourth,1.629706e+01
11.950000,fourth,1.627909e+01
11.960000,fourth,1.626025e+01
11.970000,fourth,1.624057e+01
11.980000,fourth,1.622003e+01
11.990000,fourth,1.619863e+01
12.000000,fourth,1.617637e+01
12.010000,fourth,1.615326e+01
12.020000,fourth,1.612930e+01
12.030000,fourth,1.610447e+01
12.040000,fourth,1.607880e+01
12.050000,fourth,1.605226e+01
12.060000,fourth,1.602487e+01
12.070000,fourth,1.599663e+01
12.080000,fourth,1.596752e+01
12.090000,fourth,1.593757e+01
12.100000,fourth,1.590675e+01
12.110000,fourth,1.587508e+01
12.120000,fourth,1.584256e+01
12.130000,fourth,1.580918e+01
12.140000,fourth,1.577494e+01
12.150000,fourth,1.573984e+01
12.160000,fourth,1.570389e+01
12.170000,fourth,1.566709e+01
12.180000,fourth,1.562943e+01
12.190000,fourth,1.559091e+01
12.200000,fourth,1.555154e+01
12.210000,fourth,1.551131e+01
12.220000,fourth,1.547022e+01
12.230000,fourth,1.542828e+01
12.240000,fourth,1.538549e+01
12.250000,fourth,1.534183e+01
12.260000,fourth,1.529732e+01
12.270000,fourth,1.525196e+01
12.280000,fourth,1.520574e+01
12.290000,fourth,1.515866e+01
12.300000,fourth,1.511073e+01
12.310000,fourth,1.506194e+01
12.320000,fourth,1.501230e+01
12.330000,fourth,1.496180e+01
12.340000,fourth,1.491044e+01
12.350000,fourth,1.485823e+01
12.360000,fourth,1.480516e+01
12.370000,fourth,1.475124e+01
12.380000,fourth,1.469646e+01
12.390000,fourth,1.464082e+01
12.400000,fourth,1.458433e+01
12.410000,fourth,1.452698e+01
12.420000,fourth,1.446878e+01
12.430000,fourth,1.440972e+01
12.440000,fourth,1.434980e+01
12.450000,fourth,1.428903e+01
12.460000,fourth,1.422740e+01
12.470000,fourth,1.416492e+01
12.480000,fourth,1.410158e+01
12.490000,fourth,1.403738e+01
12.500000,fourth,1.397233e+01
12.510000,fourth,1.390642e+01
12.520000,fourth,1.384052e+01
12.530000,fourth,1.377461e+01
12.540000,fourth,1.370870e+01
12.550000,fourth,1.364280e+01
12.560000,fourth,1.357689e+01
12.570000,fourth,1.351098e+01
12.580000,fourth,1.344507e+01
12.590000,fourth,1.337917e+01
12.600000,fourth,1.331326e+01
12.610000,fourth,1.324735e+01
12.620000,fourth,1.318145e+01
12.630000,fourth,1.311554e+01
12.640000,fourth,1.304963e+01
12.650000,fourth,1.298372e+01
12.660000,fourth,1.291782e+01
12.670000,fourth,1.285191e+01
